term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Spring 2027,University Park,MATH,140,014,23364,Calculus With Analytic Geometry I,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029310&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23364&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,140,015,23515,Calculus With Analytic Geometry I,,LEC,UGRD,WEB,,,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029310&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23515&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,140B,001,22903,Calculus and Biology I,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Elec Eng West 203,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029312&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22903&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,140B,002,23450,Calculus and Biology I,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Willard Bldg 073,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029312&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23450&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,140B,003,23509,Calculus and Biology I,,LEC,UGRD,M W F | WEB,3:35 PM-4:25 PM | ,Ag Engineering 113 | ,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029312&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23509&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,001,21356,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,8:00 AM-8:50 AM,Willard Bldg 373,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21356&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,002,21357,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,8:00 AM-8:50 AM,Willard Bldg 367,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21357&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,003,23516,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,8:00 AM-8:50 AM,Willard Bldg 165,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23516&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,004,23517,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,8:00 AM-8:50 AM,Willard Bldg 267,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23517&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,005,23518,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Thomas Bldg 215,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23518&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,006,22747,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Huck Life Sciences Bldg 013,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22747&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,007,23137,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Wagner Bldg 305,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23137&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,008,23519,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Nursing Sciences Bldg 323,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23519&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,009,21358,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Wagner Bldg 317,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21358&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,010,21359,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Osmond Lab 106,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21359&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,011,23520,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Willard Bldg 358,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23520&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,012,21374,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21374&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,013,21375,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Osmond Lab 106,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21375&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,014,21376,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Osmond Lab 207,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21376&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,015,22751,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Elec Eng West 225,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22751&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,016,21377,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Osmond Lab 105,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21377&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,017,21378,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Huck Life Sciences Bldg 013,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21378&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,018,23521,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Osmond Lab 109,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23521&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,019,21379,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21379&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,020,21380,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Osmond Lab 109,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21380&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,021,23325,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Osmond Lab 103,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23325&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,022,23522,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Chambers Bldg 106,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23522&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,023,23326,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Elec Eng West 225,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23326&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,024,23327,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Thomas Bldg 216,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23327&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,025,23328,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23328&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,026,23329,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Willard Bldg 262,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23329&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,027,23330,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Elec Eng East 132,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23330&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,028,23331,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23331&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,029,23523,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Osmond Lab 112,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23523&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,030,23524,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Boucke Bldg 109,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23524&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,031,23542,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Osmond Lab 207,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23542&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,032,23595,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Chambers Bldg 106,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23595&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,033,23648,Calculus with Analytic Geometry II,,LEC,UGRD,WEB,,,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23648&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,098,21373,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21373&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141,099,21360,Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21360&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141B,001,21397,Calculus and Biology II,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Elec Eng West 225,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21397&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141B,002,21398,Calculus and Biology II,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21398&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141B,003,21399,Calculus and Biology II,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Business Bldg 003,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21399&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141B,004,23260,Calculus and Biology II,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Business Bldg 004,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23260&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141B,005,23541,Calculus and Biology II,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Osmond Lab 106,,,,Y,,,,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23541&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141G,001,21007,Calculus with Earth and Mineral Sciences Applications II,,LEC,UGRD,M T W F,12:20 PM-1:10 PM,Thomas Bldg 216,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029321&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21007&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
