term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Fall 2026,World Campus,MATH,220,001,23876,Matrices,,LEC,UGRD,WEB,,,"Caroline VanBlargan, Steven Hair",4,65,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=19&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23876&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220H,001,22430,Honors Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Willard Bldg 270,Michael Steward,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029357&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22430&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220H,002,29277,Honors Matrices,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Business Bldg 104,Sara Kalisnik Hintz,16,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029357&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=29277&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,225,001,28921,Mathematical Foundations for Machine Learning,,LEC,UGRD,M W F | Th,10:10 AM-11:00 AM | 10:10 AM-11:00 AM,Osmond Lab 202 | Ferguson Bldg 205,Quanjun Lang,23,34,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=306785&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=28921&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,225,002,28922,Mathematical Foundations for Machine Learning,,LEC,UGRD,M W F | Th,11:15 AM-12:05 PM | 11:15 AM-12:05 PM,Thomas Bldg 209 | Thomas Bldg 118,Evan Habbershaw,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=306785&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=28922&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,001,21349,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Osmond Lab 105,Matias Ures Rodriguez Hertz,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21349&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,002,21351,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Business Bldg 002,Albena Zikatanova,8,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21351&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,003,21352,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Chambers Bldg 106,Chao Dun Teoh,19,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21352&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,004,21353,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,9:05 AM-9:55 AM,Nursing Sciences Bldg 322,Nicholas Stepanik,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21353&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,005,21354,Calculus and Vector Analysis,,LEC,UGRD,M W F | Th,9:05 AM-9:55 AM | 9:05 AM-9:55 AM,Elec Eng West 203 | Willard Bldg 060,Sean Pooley Jr.,2,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21354&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,008,21409,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,12:20 PM-1:10 PM,Willard Bldg 362,Nicholas Stepanik,15,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21409&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,009,21411,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,12:20 PM-1:10 PM,Earth and Eng Sciences 119,Sean Pooley Jr.,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21411&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,010,23543,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Thomas Bldg 216,QUINN MINNICH,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23543&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,011,23544,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Nursing Sciences Bldg 316,Luke Saito,2,43,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23544&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,012,23816,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Thomas Bldg 215,Milan Berger-Guesneau,3,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23816&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,013,23817,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Elec Eng West 203,Luke Saito,4,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23817&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,014,23903,Calculus and Vector Analysis,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Chambers Bldg 106,Zach Norfolk,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23903&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230,099,21410,Calculus and Vector Analysis,,LEC,UGRD,M W F | Th,12:20 PM-1:10 PM | 12:20 PM-1:10 PM,Nursing Sciences Bldg 322 | Thomas Bldg 216,Albena Zikatanova,,,,Closed,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029362&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21410&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,230H,001,22431,Honors Calculus and Vector Analysis,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Tyson Bldg 108,Alexandre Milewski,28,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029363&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22431&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,231,001R,21446,Calculus of Several Variables,,REC,UGRD,M,8:00 AM-8:50 AM,Elec Eng East 123,Austin Davis,13,38,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,002R,21447,Calculus of Several Variables,,REC,UGRD,M,8:00 AM-8:50 AM,Mateer Bldg 011,Kaichuan Qi,14,38,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26830&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26830
Fall 2026,University Park,MATH,231,003R,21448,Calculus of Several Variables,,REC,UGRD,M,9:05 AM-9:55 AM,Nursing Sciences Bldg 316,Austin Davis,19,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,004R,21449,Calculus of Several Variables,,REC,UGRD,M,9:05 AM-9:55 AM,Huck Life Sciences Bldg 009,Nguyen Nguyen,1,38,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26828&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26828
Fall 2026,University Park,MATH,231,005R,21450,Calculus of Several Variables,,REC,UGRD,M,10:10 AM-11:00 AM,Huck Life Sciences Bldg 009,Austin Davis,19,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26828&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26828
Fall 2026,University Park,MATH,231,006R,21476,Calculus of Several Variables,,REC,UGRD,M,10:10 AM-11:00 AM,Nursing Sciences Bldg 316,Nguyen Nguyen,3,38,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,007R,21477,Calculus of Several Variables,,REC,UGRD,M,11:15 AM-12:05 PM,Osmond Lab 106,Austin Davis,1,38,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,008R,21478,Calculus of Several Variables,,REC,UGRD,M,11:15 AM-12:05 PM,Osmond Lab 103,Kaichuan Qi,14,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26827&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26827
Fall 2026,University Park,MATH,231,009R,21479,Calculus of Several Variables,,REC,UGRD,M,11:15 AM-12:05 PM,Wagner Bldg 316,Nguyen Nguyen,20,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26828&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26828
Fall 2026,University Park,MATH,231,010R,23264,Calculus of Several Variables,,REC,UGRD,M,12:20 PM-1:10 PM,Willard Bldg 273,Kaichuan Qi,18,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26830&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26830
Fall 2026,University Park,MATH,231,011R,23771,Calculus of Several Variables,,REC,UGRD,M,1:25 PM-2:15 PM,Nursing Sciences Bldg 322,Ufuoma Asarhasa,20,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,012R,23818,Calculus of Several Variables,,REC,UGRD,M,1:25 PM-2:15 PM,Thomas Bldg 216,Kaichuan Qi,11,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26830&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26830
Fall 2026,University Park,MATH,231,013R,23819,Calculus of Several Variables,,REC,UGRD,M,2:30 PM-3:20 PM,Osmond Lab 105,Ufuoma Asarhasa,1,38,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26828&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26828
Fall 2026,University Park,MATH,231,014R,26824,Calculus of Several Variables,,REC,UGRD,M,2:30 PM-3:20 PM,Osmond Lab 106,Kaichuan Qi,18,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26827&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26827
Fall 2026,University Park,MATH,231,015R,26825,Calculus of Several Variables,,REC,UGRD,M,3:35 PM-4:25 PM,Osmond Lab 105,Ufuoma Asarhasa,19,20,,Wait List,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26826
Fall 2026,University Park,MATH,231,016,26826,Calculus of Several Variables,,LEC,UGRD,W F,9:05 AM-9:55 AM,Sparks Bldg 121,Mathieu Stienon,14,225,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26826&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,231,017,26827,Calculus of Several Variables,,LEC,UGRD,W F,11:15 AM-12:05 PM,Borland Bldg 112,Ping Xu,8,98,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26827&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,231,018,26828,Calculus of Several Variables,,LEC,UGRD,W F,12:20 PM-1:10 PM,Sparks Bldg 010,Mathieu Stienon,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26828&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,231,019,26830,Calculus of Several Variables,,LEC,UGRD,W F,1:25 PM-2:15 PM,Wartik Lab 110,Ping Xu,8,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029364&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26830&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,232,001,23265,Integral Vector Calculus,,LEC,UGRD,T Th,10:35 AM-11:25 AM,Nursing Sciences Bldg 316,Paul Milewski,20,43,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029366&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23265&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,001,21507,Ordinary Differential Equations,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Elec Eng West 203,Taoli Shen,4,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21507&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,002,21508,Ordinary Differential Equations,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Deike Building 022,Joseph Roberts,52,130,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21508&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
